,Call_Buy-Sell,Cmp_Name,Target_Price,Analyst_or_Cmp,Call_Time,Call_Time_normal,Call_Time_secs,Stop_Loss,From_Site
4262,Buy,MRF,60000,Anand Rathi,"February 07, 2017 04:49 PM",2017-02-07 04:49:00,"February 07, 2017 04:49 PM",#N/A,MoneyControl
4263,Buy,Atul Auto,540,Anand Rathi,"February 07, 2017 04:45 PM",2017-02-07 04:45:00,"February 07, 2017 04:45 PM",#N/A,MoneyControl
4264,Buy,Gabriel India,130,Anand Rathi,"February 07, 2017 04:34 PM",2017-02-07 04:34:00,"February 07, 2017 04:34 PM",#N/A,MoneyControl
4265,Buy,Intellect Design Arena,175,Anand Rathi,"February 07, 2017 04:32 PM",2017-02-07 04:32:00,"February 07, 2017 04:32 PM",#N/A,MoneyControl
4266,Buy,ACC,1648,Edelweiss,"February 07, 2017 04:20 PM",2017-02-07 04:20:00,"February 07, 2017 04:20 PM",#N/A,MoneyControl
4267,Buy,JK Cement,955,Edelweiss,"February 07, 2017 03:50 PM",2017-02-07 03:50:00,"February 07, 2017 03:50 PM",#N/A,MoneyControl
4268,Buy,Divi‘s Laboratories,925,ICICI Direct,"February 07, 2017 03:37 PM",2017-02-07 03:37:00,"February 07, 2017 03:37 PM",#N/A,MoneyControl
4269,Buy,Navneet Education,150,ICICI Direct,"February 07, 2017 03:31 PM",2017-02-07 03:31:00,"February 07, 2017 03:31 PM",#N/A,MoneyControl
4270,Buy,Apollo Tyres,225,ICICI Direct,"February 07, 2017 03:29 PM",2017-02-07 03:29:00,"February 07, 2017 03:29 PM",#N/A,MoneyControl
4271,Buy,Eicher Motors,28970,ICICI Direct,"February 07, 2017 03:26 PM",2017-02-07 03:26:00,"February 07, 2017 03:26 PM",#N/A,MoneyControl
4272,Buy,Pidilite Industries,775,ICICI Direct,"February 07, 2017 01:27 PM",2017-02-07 01:27:00,"February 07, 2017 01:27 PM",#N/A,MoneyControl
4273,Buy,Century Plyboards,250,ICICI Direct,"February 07, 2017 12:33 PM",2017-02-07 12:33:00,"February 07, 2017 12:33 PM",#N/A,MoneyControl
4274,Buy,Marico,303,ICICI Direct,"February 07, 2017 12:30 PM",2017-02-07 12:30:00,"February 07, 2017 12:30 PM",#N/A,MoneyControl
4275,Buy,Glenmark Pharma,1155,ICICI Direct,"February 07, 2017 12:28 PM",2017-02-07 12:28:00,"February 07, 2017 12:28 PM",#N/A,MoneyControl
4276,Buy,Indian Oil Corporation,420,ICICI Direct,"February 03, 2017 04:58 PM",2017-02-03 04:58:00,"February 03, 2017 04:58 PM",#N/A,MoneyControl
4277,Buy,Shoppers Stop,350,ICICI Direct,"February 03, 2017 04:46 PM",2017-02-03 04:46:00,"February 03, 2017 04:46 PM",#N/A,MoneyControl
4278,Buy,Grindwell Norton,390,ICICI Direct,"February 03, 2017 04:22 PM",2017-02-03 04:22:00,"February 03, 2017 04:22 PM",#N/A,MoneyControl
4279,Buy,Shriram Transport,1366,HDFC Securities,"February 03, 2017 04:10 PM",2017-02-03 04:10:00,"February 03, 2017 04:10 PM",#N/A,MoneyControl
4280,Buy,Gujarat Pipavav Port,175,Edelweiss,"February 03, 2017 03:51 PM",2017-02-03 03:51:00,"February 03, 2017 03:51 PM",#N/A,MoneyControl
4281,Buy,ICICI Bank,312,HDFC Securities,"February 03, 2017 03:47 PM",2017-02-03 03:47:00,"February 03, 2017 03:47 PM",#N/A,MoneyControl
4282,Buy,Taj GVK Hotels,150,ICICI Direct,"February 03, 2017 03:43 PM",2017-02-03 03:43:00,"February 03, 2017 03:43 PM",#N/A,MoneyControl
4283,Buy,Dr. Lal Pathlabs,1230,Edelweiss,"February 03, 2017 03:37 PM",2017-02-03 03:37:00,"February 03, 2017 03:37 PM",#N/A,MoneyControl
4284,Buy,Gujarat Pipavav Port,165,ICICI Direct,"February 03, 2017 03:29 PM",2017-02-03 03:29:00,"February 03, 2017 03:29 PM",#N/A,MoneyControl
4285,Buy,Cummins India,1100,Edelweiss,"February 03, 2017 03:26 PM",2017-02-03 03:26:00,"February 03, 2017 03:26 PM",#N/A,MoneyControl
4286,Buy,IOC,444,Edelweiss,"February 03, 2017 03:24 PM",2017-02-03 03:24:00,"February 03, 2017 03:24 PM",#N/A,MoneyControl
4287,Buy,Larsen & Toubro,1629,Geojit BNP Paribas,"February 03, 2017 03:22 PM",2017-02-03 03:22:00,"February 03, 2017 03:22 PM",#N/A,MoneyControl
4288,Buy,ITC,280,Axis Direct,"February 03, 2017 03:13 PM",2017-02-03 03:13:00,"February 03, 2017 03:13 PM",#N/A,MoneyControl
4289,Buy,Coromandel International,370,Axis Direct,"February 03, 2017 01:40 PM",2017-02-03 01:40:00,"February 03, 2017 01:40 PM",#N/A,MoneyControl
4290,Buy,Sun TV Network,730,ICICI Direct,"February 03, 2017 01:35 PM",2017-02-03 01:35:00,"February 03, 2017 01:35 PM",#N/A,MoneyControl
4291,Buy,Eicher Motors,28603,HDFC Securities,"February 03, 2017 01:32 PM",2017-02-03 01:32:00,"February 03, 2017 01:32 PM",#N/A,MoneyControl
4292,Buy,Cummins India,1005,HDFC Securities,"February 03, 2017 01:29 PM",2017-02-03 01:29:00,"February 03, 2017 01:29 PM",#N/A,MoneyControl
4293,Buy,Wonderla Holidays,460,ICICI Direct,"February 03, 2017 01:27 PM",2017-02-03 01:27:00,"February 03, 2017 01:27 PM",#N/A,MoneyControl
4294,Buy,Sundaram Finance,1740,Centrum,"February 02, 2017 05:22 PM",2017-02-02 05:22:00,"February 02, 2017 05:22 PM",#N/A,MoneyControl
4295,Buy,Bajaj Finserv,3620,ICICI Direct,"February 02, 2017 04:54 PM",2017-02-02 04:54:00,"February 02, 2017 04:54 PM",#N/A,MoneyControl
4296,Buy,Mphasis,640,HDFC Securities,"February 02, 2017 04:52 PM",2017-02-02 04:52:00,"February 02, 2017 04:52 PM",#N/A,MoneyControl
4297,Buy,Majesco,573,HDFC Securities,"February 02, 2017 04:35 PM",2017-02-02 04:35:00,"February 02, 2017 04:35 PM",#N/A,MoneyControl
4298,Buy,Dabur India,318,HDFC Securities,"February 02, 2017 04:34 PM",2017-02-02 04:34:00,"February 02, 2017 04:34 PM",#N/A,MoneyControl
4299,Buy,Wabco India,6350,ICICI Direct,"February 02, 2017 04:29 PM",2017-02-02 04:29:00,"February 02, 2017 04:29 PM",#N/A,MoneyControl
4300,Buy,Supreme Industries,1062,Axis Direct,"February 02, 2017 04:25 PM",2017-02-02 04:25:00,"February 02, 2017 04:25 PM",#N/A,MoneyControl
4301,Buy,Maruti Suzuki,6735,Axis Direct,"February 02, 2017 04:22 PM",2017-02-02 04:22:00,"February 02, 2017 04:22 PM",#N/A,MoneyControl
4302,Buy,Arvind,426,Axis Direct,"February 02, 2017 04:14 PM",2017-02-02 04:14:00,"February 02, 2017 04:14 PM",#N/A,MoneyControl
4303,Buy,Cadila Healthcare,460,Edelweiss,"February 02, 2017 03:55 PM",2017-02-02 03:55:00,"February 02, 2017 03:55 PM",#N/A,MoneyControl
4304,Buy,IDFC,86,Motilal Oswal,"February 02, 2017 03:51 PM",2017-02-02 03:51:00,"February 02, 2017 03:51 PM",#N/A,MoneyControl
4305,Buy,Eicher Motors,29172,Motilal Oswal,"February 02, 2017 03:48 PM",2017-02-02 03:48:00,"February 02, 2017 03:48 PM",#N/A,MoneyControl
4306,Buy,Tech Mahindra,642,Edelweiss,"February 02, 2017 04:08 PM",2017-02-02 04:08:00,"February 02, 2017 04:08 PM",#N/A,MoneyControl
4307,Buy,Kansai Nerolac,415,ICICI Direct,"February 02, 2017 03:45 PM",2017-02-02 03:45:00,"February 02, 2017 03:45 PM",#N/A,MoneyControl
4308,Buy,Bajaj Finance,1300,ICICI Direct,"February 02, 2017 03:41 PM",2017-02-02 03:41:00,"February 02, 2017 03:41 PM",#N/A,MoneyControl
4309,Buy,ITC,300,ICICI Direct,"February 02, 2017 03:39 PM",2017-02-02 03:39:00,"February 02, 2017 03:39 PM",#N/A,MoneyControl
4310,Buy,HCC,50,Vijay Chopra,"February 02, 2017 03:38 PM",2017-02-02 03:38:00,"February 02, 2017 03:38 PM",#N/A,MoneyControl
4311,Sell,TTK Prestige,4880,ICICI Direct,"February 02, 2017 03:36 PM",2017-02-02 03:36:00,"February 02, 2017 03:36 PM",#N/A,MoneyControl
4312,Buy,Bajaj Auto,3400,HDFC Securities,"February 02, 2017 03:33 PM",2017-02-02 03:33:00,"February 02, 2017 03:33 PM",#N/A,MoneyControl
4313,Buy,Indian Oil Corporation,425,HDFC Securities,"February 02, 2017 03:31 PM",2017-02-02 03:31:00,"February 02, 2017 03:31 PM",#N/A,MoneyControl
4314,Buy,V-Guard,245,HDFC Securities,"February 02, 2017 03:28 PM",2017-02-02 03:28:00,"February 02, 2017 03:28 PM",#N/A,MoneyControl
4315,Buy,KEC International,179,HDFC Securities,"February 02, 2017 03:27 PM",2017-02-02 03:27:00,"February 02, 2017 03:27 PM",#N/A,MoneyControl
4316,Buy,Cadila,385,HDFC Securities,"February 02, 2017 03:23 PM",2017-02-02 03:23:00,"February 02, 2017 03:23 PM",#N/A,MoneyControl
4317,Buy,Dabur India,324,ICICI Direct,"February 01, 2017 05:41 PM",2017-02-01 05:41:00,"February 01, 2017 05:41 PM",#N/A,MoneyControl
4318,Buy,Cadila Healthcare,410,KR Choksey,"February 01, 2017 05:06 PM",2017-02-01 05:06:00,"February 01, 2017 05:06 PM",#N/A,MoneyControl
4319,Buy,L&T Finance Holdings,124,Axis Direct,"February 01, 2017 03:36 PM",2017-02-01 03:36:00,"February 01, 2017 03:36 PM",#N/A,MoneyControl
4320,Sell,Kajaria Ceramics,518,Axis Direct,"February 01, 2017 03:25 PM",2017-02-01 03:25:00,"February 01, 2017 03:25 PM",#N/A,MoneyControl
4321,Buy,HDFC Bank,1400,Axis Direct,"February 01, 2017 03:20 PM",2017-02-01 03:20:00,"February 01, 2017 03:20 PM",#N/A,MoneyControl
4322,Buy,Bharti Infratel,425,Axis Direct,"February 01, 2017 02:27 PM",2017-02-01 02:27:00,"February 01, 2017 02:27 PM",#N/A,MoneyControl
4323,Buy,Ashoka Buildcon,214,Axis Direct,"February 01, 2017 02:11 PM",2017-02-01 02:11:00,"February 01, 2017 02:11 PM",#N/A,MoneyControl
4324,Buy,Karur Vysya Bank,103,Axis Direct,"February 01, 2017 02:09 PM",2017-02-01 02:09:00,"February 01, 2017 02:09 PM",#N/A,MoneyControl
4325,Buy,Shriram Transport Finance,1225,Motilal Oswal,"February 01, 2017 12:38 PM",2017-02-01 12:38:00,"February 01, 2017 12:38 PM",#N/A,MoneyControl
4326,Buy,JSW Steel,226,Motilal Oswal,"February 01, 2017 12:29 PM",2017-02-01 12:29:00,"February 01, 2017 12:29 PM",#N/A,MoneyControl
4327,Buy,Oil India,382,Motilal Oswal,"February 01, 2017 12:26 PM",2017-02-01 12:26:00,"February 01, 2017 12:26 PM",#N/A,MoneyControl
4328,Buy,IOC,458,Motilal Oswal,"February 01, 2017 12:22 PM",2017-02-01 12:22:00,"February 01, 2017 12:22 PM",#N/A,MoneyControl
4329,Buy,Bajaj Auto,3432,Motilal Oswal,"February 01, 2017 11:20 AM",2017-02-01 11:20:00,"February 01, 2017 11:20 AM",#N/A,MoneyControl
4330,Buy,HDFC,1570,ICICI Direct,"February 01, 2017 11:06 AM",2017-02-01 11:06:00,"February 01, 2017 11:06 AM",#N/A,MoneyControl
4331,Buy,Shriram City Union Finance,2500,Motilal Oswal,"February 01, 2017 11:30 AM",2017-02-01 11:30:00,"February 01, 2017 11:30 AM",#N/A,MoneyControl
4332,Buy,Tech Mahindra,525,ICICI Direct,"February 01, 2017 10:55 AM",2017-02-01 10:55:00,"February 01, 2017 10:55 AM",#N/A,MoneyControl
4333,Buy,Orient Refractories,170,Centrum,"February 01, 2017 10:44 AM",2017-02-01 10:44:00,"February 01, 2017 10:44 AM",#N/A,MoneyControl
4334,Buy,Dish TV,130,Centrum,"February 01, 2017 10:37 AM",2017-02-01 10:37:00,"February 01, 2017 10:37 AM",#N/A,MoneyControl
4335,Buy,Info Edge,1065,Centrum,"February 01, 2017 10:35 AM",2017-02-01 10:35:00,"February 01, 2017 10:35 AM",#N/A,MoneyControl
4336,Buy,Granules India,220,Centrum,"February 01, 2017 10:07 AM",2017-02-01 10:07:00,"February 01, 2017 10:07 AM",#N/A,MoneyControl
4337,Sell,Shree Cements,15562,Karvy,"January 31, 2017 05:00 PM",2017-01-31 05:00:00,"January 31, 2017 05:00 PM",#N/A,MoneyControl
4338,Buy,HCL Technologies,947,Motilal Oswal,"January 31, 2017 03:55 PM",2017-01-31 03:55:00,"January 31, 2017 03:55 PM",#N/A,MoneyControl
4339,Buy,Granules India,160,Motilal Oswal,"January 31, 2017 03:49 PM",2017-01-31 03:49:00,"January 31, 2017 03:49 PM",#N/A,MoneyControl
4340,Buy,Shree Cement,19006,Motilal Oswal,"January 31, 2017 03:45 PM",2017-01-31 03:45:00,"January 31, 2017 03:45 PM",#N/A,MoneyControl
4341,Buy,Info Edge India,1075,Motilal Oswal,"January 31, 2017 03:41 PM",2017-01-31 03:41:00,"January 31, 2017 03:41 PM",#N/A,MoneyControl
4342,Buy,Tech Mahindra,550,Motilal Oswal,"January 31, 2017 03:35 PM",2017-01-31 03:35:00,"January 31, 2017 03:35 PM",#N/A,MoneyControl
4343,Buy,Bajaj Finance,1276,Motilal Oswal,"January 31, 2017 03:32 PM",2017-01-31 03:32:00,"January 31, 2017 03:32 PM",#N/A,MoneyControl
4344,Buy,Just Dial,443,Motilal Oswal,"January 31, 2017 03:24 PM",2017-01-31 03:24:00,"January 31, 2017 03:24 PM",#N/A,MoneyControl
4345,Buy,Emami,1260,Motilal Oswal,"January 31, 2017 03:21 PM",2017-01-31 03:21:00,"January 31, 2017 03:21 PM",#N/A,MoneyControl
4346,Buy,Dish TV,115,Motilal Oswal,"January 31, 2017 03:19 PM",2017-01-31 03:19:00,"January 31, 2017 03:19 PM",#N/A,MoneyControl
4347,Buy,ITC,288,ICICI Direct,"January 31, 2017 03:12 PM",2017-01-31 03:12:00,"January 31, 2017 03:12 PM",#N/A,MoneyControl
4348,Buy,Grasim Industries,1200,Edelweiss,"January 31, 2017 03:04 PM",2017-01-31 03:04:00,"January 31, 2017 03:04 PM",#N/A,MoneyControl
4349,Buy,Shree Cements,20400,Edelweiss,"January 31, 2017 03:01 PM",2017-01-31 03:01:00,"January 31, 2017 03:01 PM",#N/A,MoneyControl
4350,Buy,Godrej Consumer,1790,Edelweiss,"January 31, 2017 02:56 PM",2017-01-31 02:56:00,"January 31, 2017 02:56 PM",#N/A,MoneyControl
4351,Buy,India Cements,190,KR Choksey,"January 31, 2017 12:26 PM",2017-01-31 12:26:00,"January 31, 2017 12:26 PM",#N/A,MoneyControl
4352,Buy,HDFC Bank,1417,Geojit BNP Paribas,"January 31, 2017 12:16 PM",2017-01-31 12:16:00,"January 31, 2017 12:16 PM",#N/A,MoneyControl
4353,Buy,Indoco Remedies,315,ICICI Direct,"January 31, 2017 12:09 PM",2017-01-31 12:09:00,"January 31, 2017 12:09 PM",#N/A,MoneyControl
4354,Buy,Ashok Leyland,105,ICICI Direct,"January 31, 2017 12:03 PM",2017-01-31 12:03:00,"January 31, 2017 12:03 PM",#N/A,MoneyControl
4355,Buy,Cholamandalam Finance,1335,KR Choksey,"January 30, 2017 04:51 PM",2017-01-30 04:51:00,"January 30, 2017 04:51 PM",#N/A,MoneyControl
4356,Buy,Maruti Suzuki,6600,Geojit BNP Paribas,"January 30, 2017 04:26 PM",2017-01-30 04:26:00,"January 30, 2017 04:26 PM",#N/A,MoneyControl
4357,Buy,Zensar Technologies,1210,HDFC Securities,"January 30, 2017 04:23 PM",2017-01-30 04:23:00,"January 30, 2017 04:23 PM",#N/A,MoneyControl
4358,Buy,Maruti Suzuki,6720,ICICI Direct,"January 30, 2017 05:00 PM",2017-01-30 05:00:00,"January 30, 2017 05:00 PM",#N/A,MoneyControl
4359,Buy,Ashok Leyland,100,HDFC Securities,"January 30, 2017 04:14 PM",2017-01-30 04:14:00,"January 30, 2017 04:14 PM",#N/A,MoneyControl
4360,Buy,Tata Sponge,795,Centrum,"January 30, 2017 04:12 PM",2017-01-30 04:12:00,"January 30, 2017 04:12 PM",#N/A,MoneyControl
4361,Buy,Ashok Leyland,104,LKP Securities,"January 30, 2017 04:09 PM",2017-01-30 04:09:00,"January 30, 2017 04:09 PM",#N/A,MoneyControl
4362,Buy,Eveready Industries,287,Motilal Oswal,"January 30, 2017 04:05 PM",2017-01-30 04:05:00,"January 30, 2017 04:05 PM",#N/A,MoneyControl
4363,Buy,Bharat Electronics,1800,Motilal Oswal,"January 30, 2017 04:03 PM",2017-01-30 04:03:00,"January 30, 2017 04:03 PM",#N/A,MoneyControl
4364,Buy,Larsen & Toubro,1620,Motilal Oswal,"January 30, 2017 03:57 PM",2017-01-30 03:57:00,"January 30, 2017 03:57 PM",#N/A,MoneyControl
4365,Buy,Tata Elxsi,1780,Motilal Oswal,"January 30, 2017 03:39 PM",2017-01-30 03:39:00,"January 30, 2017 03:39 PM",#N/A,MoneyControl
4366,Buy,Ashok Leyland,114,Motilal Oswal,"January 30, 2017 03:37 PM",2017-01-30 03:37:00,"January 30, 2017 03:37 PM",#N/A,MoneyControl
4367,Buy,Colgate,1115,Motilal Oswal,"January 30, 2017 03:34 PM",2017-01-30 03:34:00,"January 30, 2017 03:34 PM",#N/A,MoneyControl
4368,Buy,ITC,295,Motilal Oswal,"January 30, 2017 03:31 PM",2017-01-30 03:31:00,"January 30, 2017 03:31 PM",#N/A,MoneyControl
4369,Buy,Larsen & Toubro,1635,ICICI Direct,"January 30, 2017 03:25 PM",2017-01-30 03:25:00,"January 30, 2017 03:25 PM",#N/A,MoneyControl
4370,Buy,Yes Bank,1500,Axis Direct,"January 30, 2017 01:51 PM",2017-01-30 01:51:00,"January 30, 2017 01:51 PM",#N/A,MoneyControl
4371,Buy,Karnataka Bank,136,Axis Direct,"January 30, 2017 01:49 PM",2017-01-30 01:49:00,"January 30, 2017 01:49 PM",#N/A,MoneyControl
4372,Buy,ITC,305,KR Choksey,"January 30, 2017 01:37 PM",2017-01-30 01:37:00,"January 30, 2017 01:37 PM",#N/A,MoneyControl
4373,Buy,Heritage Foods,1205,KR Choksey,"January 30, 2017 01:24 PM",2017-01-30 01:24:00,"January 30, 2017 01:24 PM",#N/A,MoneyControl
4374,Buy,Bharat Financial,883,Motilal Oswal,"January 30, 2017 01:17 PM",2017-01-30 01:17:00,"January 30, 2017 01:17 PM",#N/A,MoneyControl
4375,Buy,Arvind,430,Motilal Oswal,"January 30, 2017 01:10 PM",2017-01-30 01:10:00,"January 30, 2017 01:10 PM",#N/A,MoneyControl
4376,Buy,Zensar Tech,1200,Motilal Oswal,"January 30, 2017 12:39 PM",2017-01-30 12:39:00,"January 30, 2017 12:39 PM",#N/A,MoneyControl
4377,Buy,Exide Industries,233,Motilal Oswal,"January 30, 2017 11:49 AM",2017-01-30 11:49:00,"January 30, 2017 11:49 AM",#N/A,MoneyControl
4378,Buy,Cyient,600,Motilal Oswal,"January 30, 2017 12:20 PM",2017-01-30 12:20:00,"January 30, 2017 12:20 PM",#N/A,MoneyControl
4379,Buy,Indian Bank,330,Motilal Oswal,"January 27, 2017 05:26 PM",2017-01-27 05:26:00,"January 27, 2017 05:26 PM",#N/A,MoneyControl
4380,Buy,Kotak Mahindra Bank,940,Motilal Oswal,"January 27, 2017 05:24 PM",2017-01-27 05:24:00,"January 27, 2017 05:24 PM",#N/A,MoneyControl
4381,Sell,Biocon,750,Motilal Oswal,"January 27, 2017 05:22 PM",2017-01-27 05:22:00,"January 27, 2017 05:22 PM",#N/A,MoneyControl
4382,Buy,Maruti Suzuki,6808,Motilal Oswal,"January 27, 2017 05:20 PM",2017-01-27 05:20:00,"January 27, 2017 05:20 PM",#N/A,MoneyControl
4383,Buy,Indian Bank,305,ICICI Direct,"January 27, 2017 04:50 PM",2017-01-27 04:50:00,"January 27, 2017 04:50 PM",#N/A,MoneyControl
4384,Buy,Supreme Industries,1050,ICICI Direct,"January 27, 2017 04:49 PM",2017-01-27 04:49:00,"January 27, 2017 04:49 PM",#N/A,MoneyControl
4385,Buy,Arvind Ltd,480,ICICI Direct,"January 27, 2017 04:46 PM",2017-01-27 04:46:00,"January 27, 2017 04:46 PM",#N/A,MoneyControl
4386,Buy,UPL,843,Edelweiss,"January 27, 2017 04:38 PM",2017-01-27 04:38:00,"January 27, 2017 04:38 PM",#N/A,MoneyControl
4387,Buy,Kajaria Ceramics,708,Edelweiss,"January 27, 2017 04:58 PM",2017-01-27 04:58:00,"January 27, 2017 04:58 PM",#N/A,MoneyControl
4388,Buy,Maruti Suzuki,6935,Edelweiss,"January 27, 2017 04:36 PM",2017-01-27 04:36:00,"January 27, 2017 04:36 PM",#N/A,MoneyControl
4389,Buy,Wipro,558,Edelweiss,"January 27, 2017 04:31 PM",2017-01-27 04:31:00,"January 27, 2017 04:31 PM",#N/A,MoneyControl
4390,Buy,Exide Industries,223,HDFC Securities,"January 27, 2017 04:23 PM",2017-01-27 04:23:00,"January 27, 2017 04:23 PM",#N/A,MoneyControl
4391,Buy,Kotak Mahindra Bank,936,HDFC Securities,"January 27, 2017 04:18 PM",2017-01-27 04:18:00,"January 27, 2017 04:18 PM",#N/A,MoneyControl
4392,Buy,Zensar Tech,1075,Dolat Capital,"January 27, 2017 04:04 PM",2017-01-27 04:04:00,"January 27, 2017 04:04 PM",#N/A,MoneyControl
4393,Buy,Aarti Industries,822,Geojit BNP Paribas,"January 27, 2017 03:58 PM",2017-01-27 03:58:00,"January 27, 2017 03:58 PM",#N/A,MoneyControl
4394,Buy,NCC,94,Geojit BNP Paribas,"January 27, 2017 03:56 PM",2017-01-27 03:56:00,"January 27, 2017 03:56 PM",#N/A,MoneyControl
4395,Buy,Amara Raja,994,Geojit BNP Paribas,"January 27, 2017 03:54 PM",2017-01-27 03:54:00,"January 27, 2017 03:54 PM",#N/A,MoneyControl
4396,Buy,HT Media,105,Centrum,"January 27, 2017 03:51 PM",2017-01-27 03:51:00,"January 27, 2017 03:51 PM",#N/A,MoneyControl
4397,Sell,M&M Financial,250,Centrum,"January 27, 2017 02:01 PM",2017-01-27 02:01:00,"January 27, 2017 02:01 PM",#N/A,MoneyControl
4398,Buy,Zee Entertainment,583,LKP Securities,"January 27, 2017 01:57 PM",2017-01-27 01:57:00,"January 27, 2017 01:57 PM",#N/A,MoneyControl
4399,Buy,Biocon,1120,ICICI Direct,"January 27, 2017 01:47 PM",2017-01-27 01:47:00,"January 27, 2017 01:47 PM",#N/A,MoneyControl
4400,Buy,HCL Tech,950,ICICI Direct,"January 27, 2017 01:39 PM",2017-01-27 01:39:00,"January 27, 2017 01:39 PM",#N/A,MoneyControl
4401,Buy,Inox Leisure,270,ICICI Direct,"January 27, 2017 01:35 PM",2017-01-27 01:35:00,"January 27, 2017 01:35 PM",#N/A,MoneyControl
4402,Buy,Swaraj Engines,1565,ICICI Direct,"January 27, 2017 01:26 PM",2017-01-27 01:26:00,"January 27, 2017 01:26 PM",#N/A,MoneyControl
4403,Buy,Aarti Industries,822,Geojit BNP Paribas,"January 25, 2017 05:56 PM",2017-01-25 05:56:00,"January 25, 2017 05:56 PM",#N/A,MoneyControl
4404,Buy,NCC,94,Geojit BNP Paribas,"January 25, 2017 05:53 PM",2017-01-25 05:53:00,"January 25, 2017 05:53 PM",#N/A,MoneyControl
4405,Buy,Amara Raja,994,Geojit BNP Paribas,"January 25, 2017 05:50 PM",2017-01-25 05:50:00,"January 25, 2017 05:50 PM",#N/A,MoneyControl
4406,Buy,M&M Financial Services,333,HDFC Securities,"January 25, 2017 05:48 PM",2017-01-25 05:48:00,"January 25, 2017 05:48 PM",#N/A,MoneyControl
4407,Buy,Ashoka Buildcon,220,HDFC Securities,"January 25, 2017 05:46 PM",2017-01-25 05:46:00,"January 25, 2017 05:46 PM",#N/A,MoneyControl
4408,Buy,Ashoka Buildcon,190,ICICI Direct,"January 25, 2017 05:44 PM",2017-01-25 05:44:00,"January 25, 2017 05:44 PM",#N/A,MoneyControl
4409,Buy,Tata Communications,785,ICICI Direct,"January 25, 2017 05:42 PM",2017-01-25 05:42:00,"January 25, 2017 05:42 PM",#N/A,MoneyControl
4410,Buy,Zee Entertainment,588,Edelweiss,"January 25, 2017 05:29 PM",2017-01-25 05:29:00,"January 25, 2017 05:29 PM",#N/A,MoneyControl
4411,Buy,HDFC Bank,1412,Edelweiss,"January 25, 2017 05:24 PM",2017-01-25 05:24:00,"January 25, 2017 05:24 PM",#N/A,MoneyControl
4412,Buy,HDFC Bank,1457,KR Choksey,"January 25, 2017 05:22 PM",2017-01-25 05:22:00,"January 25, 2017 05:22 PM",#N/A,MoneyControl
4413,Buy,HCL Tech,1058,Edelweiss,"January 25, 2017 05:32 PM",2017-01-25 05:32:00,"January 25, 2017 05:32 PM",#N/A,MoneyControl
4414,Buy,HCL Tech,985,KR Choksey,"January 25, 2017 05:20 PM",2017-01-25 05:20:00,"January 25, 2017 05:20 PM",#N/A,MoneyControl
4415,Buy,LIC Housing Finance,670,Axis Direct,"January 25, 2017 04:55 PM",2017-01-25 04:55:00,"January 25, 2017 04:55 PM",#N/A,MoneyControl
4416,Buy,Mahindra Financial,323,Motilal Oswal,"January 25, 2017 04:52 PM",2017-01-25 04:52:00,"January 25, 2017 04:52 PM",#N/A,MoneyControl
4417,Buy,Tata Communications,811,Motilal Oswal,"January 25, 2017 04:48 PM",2017-01-25 04:48:00,"January 25, 2017 04:48 PM",#N/A,MoneyControl
4418,Buy,Zee Entertainment,600,Motilal Oswal,"January 25, 2017 04:44 PM",2017-01-25 04:44:00,"January 25, 2017 04:44 PM",#N/A,MoneyControl
4419,Sell,Inox Leisure,207,Motilal Oswal,"January 25, 2017 04:36 PM",2017-01-25 04:36:00,"January 25, 2017 04:36 PM",#N/A,MoneyControl
4420,Buy,TVS Motor,462,Motilal Oswal,"January 25, 2017 04:33 PM",2017-01-25 04:33:00,"January 25, 2017 04:33 PM",#N/A,MoneyControl
4421,Buy,HCL Tech,980,Motilal Oswal,"January 25, 2017 04:23 PM",2017-01-25 04:23:00,"January 25, 2017 04:23 PM",#N/A,MoneyControl
4422,Buy,HDFC Bank,1510,Motilal Oswal,"January 25, 2017 04:13 PM",2017-01-25 04:13:00,"January 25, 2017 04:13 PM",#N/A,MoneyControl
4423,Buy,L&T Infotech,800,Motilal Oswal,"January 25, 2017 04:09 PM",2017-01-25 04:09:00,"January 25, 2017 04:09 PM",#N/A,MoneyControl
4424,Buy,Bharti Infratel,435,Motilal Oswal,"January 25, 2017 04:05 PM",2017-01-25 04:05:00,"January 25, 2017 04:05 PM",#N/A,MoneyControl
4425,Buy,HCL Tech,925,Religare,"January 25, 2017 04:00 PM",2017-01-25 04:00:00,"January 25, 2017 04:00 PM",#N/A,MoneyControl
4426,Buy,United Spirits,2700,ICICI Direct,"January 25, 2017 03:18 PM",2017-01-25 03:18:00,"January 25, 2017 03:18 PM",#N/A,MoneyControl
4427,Buy,HUL,978,ICICI Direct,"January 25, 2017 03:16 PM",2017-01-25 03:16:00,"January 25, 2017 03:16 PM",#N/A,MoneyControl
4428,Buy,Navin Fluorine,3200,HDFC Securities,"January 25, 2017 03:32 PM",2017-01-25 03:32:00,"January 25, 2017 03:32 PM",#N/A,MoneyControl
4429,Buy,Asian Paints,1090,ICICI Direct,"January 25, 2017 03:14 PM",2017-01-25 03:14:00,"January 25, 2017 03:14 PM",#N/A,MoneyControl
4430,Buy,Asian Paints,1191,Edelweiss,"January 25, 2017 03:09 PM",2017-01-25 03:09:00,"January 25, 2017 03:09 PM",#N/A,MoneyControl
